Falla de Llamada,Monto Cobrado,Segundos de Uso,Frecuencia de Uso,sms_al_día,quejas_por_mes,Fuga
9.0,0,2990.0,41.0,7.7142857142857135,0.0,1
4.0,0,13713.0,166.0,0.0,0.0,0
0.0,0,1588.0,23.0,0.0,0.0,0
2.0,2,7080.0,101.0,27.096774193548388,0.0,0
0.0,0,1423.0,22.0,0.0,0.0,0
9.0,0,3105.0,47.0,34.166666666666664,0.027777777777777776,1
9.0,2,1620.0,42.0,206.8965517241379,0.0,0
0.0,0,0.0,0.0,0.75,0.0,1
0.0,0,510.0,5.0,0.0,0.0,0
0.0,0,4903.0,78.0,0.0,0.0,0
0.0,0,1888.0,44.0,216.7241379310345,0.0,0
13.0,2,6223.0,107.0,14.666666666666666,0.0,0
10.0,1,8990.0,123.0,116.8421052631579,0.0,0
13.0,3,11850.0,162.0,19.534883720930235,0.0,0
0.0,0,0.0,0.0,0.0,0.0,1
19.0,0,355.0,37.0,0.0,0.0,1
21.0,3,6183.0,107.0,28.5,0.0,0
11.0,2,6833.0,80.0,81.53846153846155,0.0,0
0.0,0,6195.0,80.0,153.42857142857142,0.0,0
9.0,1,1873.0,45.0,39.64285714285714,0.0,0
8.0,0,1863.0,39.0,12.972972972972974,0.0,1
11.0,1,2855.0,46.0,157.125,0.0,0
0.0,0,6385.0,81.0,161.14285714285714,0.0,0
2.0,1,2920.0,24.0,7.894736842105263,0.0,0
11.0,0,1148.0,19.0,11.538461538461538,0.0,1
28.5,4,14061.875,198.0,47.04545454545455,0.0,0
0.0,0,950.0,27.0,236.08695652173913,0.0,0
7.0,0,1873.0,39.0,37.82608695652174,0.0,0
15.0,1,5987.0,136.0,111.66666666666667,0.0,0
7.0,0,8673.0,161.0,112.25806451612902,0.0,0
5.0,1,2885.0,18.0,7.0,0.0,0
8.0,1,6975.0,97.0,6.1764705882352935,0.0,0
6.0,0,1748.0,47.0,42.41379310344827,0.0,0
0.0,1,1298.0,19.0,48.387096774193544,0.06451612903225806,1
0.0,0,1580.0,21.0,56.25,0.0,0
6.0,1,6528.0,74.0,80.27027027027027,0.0,0
10.0,1,4370.0,77.0,9.069767441860465,0.0,0
0.0,0,6015.0,72.0,157.5,0.0,0
12.0,1,8978.0,167.0,125.80645161290322,0.0,0
12.0,0,2573.0,44.0,30.0,0.0,1
5.0,0,873.0,10.0,9.166666666666668,0.0,1
2.0,2,338.0,10.0,8.780487804878048,0.0,0
26.0,0,1080.0,45.0,11.25,0.03125,1
0.0,0,0.0,0.0,0.0,0.0,1
7.0,0,2058.0,46.0,0.0,0.0,0
18.0,2,9305.0,121.0,93.94736842105263,0.0,0
10.0,1,11770.0,154.0,8.823529411764707,0.0,0
1.0,1,6545.0,104.0,202.74193548387098,0.0,0
4.0,0,515.0,21.0,0.0,0.0,0
9.0,0,8627.0,171.0,123.33333333333331,0.0,0
5.0,0,305.0,6.0,6.1764705882352935,0.0,1
1.0,1,6605.0,89.0,3.0,0.0,0
7.0,0,8628.0,165.0,127.74193548387096,0.0,0
7.0,1,11465.0,154.0,8.91891891891892,0.0,0
20.0,2,14061.875,198.0,0.0,0.0,0
0.0,0,7088.0,115.0,184.8529411764706,0.0,0
10.0,1,14061.875,184.0,117.07317073170731,0.0,0
13.0,2,9070.0,125.0,111.21951219512195,0.0,0
6.0,0,1970.0,44.0,34.6875,0.0,0
4.0,1,4570.0,48.0,405.48387096774195,0.0,0
27.0,3,14061.875,198.0,49.73684210526316,0.0,0
7.0,1,2000.0,32.0,52.5,0.0,0
9.0,0,2383.0,50.0,53.513513513513516,0.0,1
14.0,1,1450.0,36.0,20.869565217391305,0.0,0
8.0,2,6805.0,92.0,148.46153846153845,0.0,0
13.0,2,5933.0,104.0,47.027027027027025,0.0,0
11.0,2,1873.0,51.0,40.90909090909091,0.0,0
10.0,2,2745.0,47.0,142.8409090909091,0.0,0
0.0,0,7448.0,124.0,179.57142857142858,0.0,0
2.0,0,595.0,8.0,0.0,0.0,0
4.0,0,11340.0,156.0,11.842105263157896,0.0,0
4.0,0,1743.0,49.0,174.58333333333334,0.0,0
5.0,1,770.0,17.0,13.5,0.0,0
10.0,1,6898.0,83.0,89.25,0.0,0
8.0,0,2960.0,61.0,143.07692307692307,0.0,0
12.0,4,7675.0,127.0,179.57142857142858,0.02857142857142857,0
21.0,0,955.0,41.0,8.571428571428571,0.03571428571428571,1
9.0,1,3103.0,69.0,7.692307692307692,0.0,0
9.0,0,3035.0,37.0,6.774193548387097,0.0,1
17.0,2,2603.0,63.0,14.285714285714285,0.0,0
15.0,7,9725.0,82.0,0.0,0.0,0
0.0,0,0.0,0.0,3.1578947368421053,0.0,1
2.0,0,3180.0,65.0,16.551724137931036,0.0,0
9.0,0,14061.875,186.0,115.60975609756098,0.0,0
7.0,1,6313.0,70.0,71.05263157894737,0.0,0
0.0,0,6943.0,111.0,216.7241379310345,0.0,0
0.0,0,990.0,20.0,25.263157894736842,0.0,0
14.0,1,14061.875,188.0,120.76923076923077,0.0,0
6.0,0,1210.0,18.0,35.625,0.0,0
8.0,1,2780.0,59.0,133.90243902439025,0.0,0
13.0,2,3775.0,88.0,27.906976744186046,0.0,0
0.0,0,2650.0,21.0,0.0,0.0,0
2.0,0,5693.0,91.0,7.5,0.0,0
28.5,3,14061.875,198.0,22.307692307692307,0.0,0
5.0,1,11285.0,146.0,0.0,0.0,0
5.0,0,2930.0,57.0,7.777777777777778,0.0,0
4.0,2,1568.0,21.0,19.35483870967742,0.0,1
1.0,0,6500.0,80.0,166.875,0.0,0
6.0,2,1048.0,15.0,9.72972972972973,0.0,0
13.0,4,3113.0,55.0,62.72727272727273,0.0,0
22.0,4,6723.0,114.0,42.63157894736842,0.0,0
25.0,4,14061.875,198.0,66.15384615384616,0.0,0
5.0,1,3843.0,80.0,6.0,0.0,0
15.0,0,9237.0,171.0,139.35483870967744,0.0,0
6.0,1,8630.0,107.0,118.125,0.0,0
11.0,0,8527.0,166.0,103.125,0.0,0
10.0,3,3033.0,53.0,66.31578947368422,0.0,0
19.0,3,9825.0,132.0,120.0,0.0,0
0.0,0,14061.875,166.0,132.41379310344828,0.0,0
11.0,1,2533.0,62.0,153.29268292682926,0.0,0
6.0,1,1568.0,45.0,36.774193548387096,0.0,0
0.0,0,380.0,7.0,0.0,0.0,0
2.0,1,6380.0,92.0,0.0,0.0,0
0.0,0,2535.0,10.0,0.0,0.0,0
15.0,4,3347.0,52.0,78.33333333333333,0.0,0
11.0,2,3580.0,41.0,146.1627906976744,0.0,0
4.0,0,900.0,15.0,17.36842105263158,0.0,0
11.0,2,6778.0,78.0,86.92307692307692,0.0,0
2.0,0,1743.0,47.0,0.0,0.0,0
8.0,1,2153.0,39.0,13.170731707317072,0.0,0
0.0,0,760.0,8.0,0.0,0.0,0
3.0,0,2720.0,50.0,150.0,0.0,0
1.0,0,2970.0,29.0,161.15384615384613,0.0,0
13.0,0,4503.0,66.0,0.0,0.0,0
4.0,0,14061.875,170.0,97.94117647058823,0.0,0
16.0,1,6348.0,145.0,132.85714285714286,0.0,0
28.5,0,1450.0,54.0,27.428571428571427,0.02857142857142857,1
1.0,0,2203.0,57.0,0.0,0.0,0
0.0,0,3413.0,82.0,2.307692307692308,0.0,0
3.0,0,2280.0,30.0,0.0,0.029411764705882353,1
4.0,0,2070.0,49.0,34.41176470588235,0.0,0
0.0,0,323.0,1.0,1.7647058823529411,0.029411764705882353,1
18.0,1,6008.0,98.0,5.675675675675676,0.0,1
8.0,0,585.0,20.0,14.399999999999999,0.0,0
0.0,0,0.0,0.0,0.0,0.0,0
3.0,0,5803.0,90.0,7.5,0.0,0
8.0,1,2698.0,64.0,6.75,0.0,0
12.0,1,4595.0,75.0,5.833333333333333,0.0,0
0.0,0,1765.0,36.0,130.0,0.0,0
5.0,0,305.0,6.0,5.833333333333333,0.0,1
22.0,0,550.0,42.0,0.0,0.0,1
1.0,2,2357.0,38.0,29.032258064516128,0.0,0
26.0,2,14061.875,198.0,30.0,0.0,0
0.0,0,0.0,0.0,6.0,0.0,0
0.0,0,323.0,1.0,1.7647058823529411,0.0,1
2.0,1,4345.0,44.0,405.48387096774195,0.0,0
15.0,0,2623.0,62.0,17.045454545454547,0.022727272727272728,0
5.0,0,4255.0,66.0,5.833333333333333,0.0,0
28.0,9,10920.0,107.0,13.902439024390244,0.0,0
9.0,0,13953.0,177.0,8.048780487804878,0.0,0
3.0,1,7623.0,133.0,165.39473684210526,0.0,0
12.0,3,11885.0,166.0,37.5,0.0,0
11.0,0,745.0,21.0,9.130434782608695,0.0,0
4.0,1,3225.0,67.0,16.0,0.0,0
7.0,3,7100.0,96.0,167.83783783783784,0.0,0
12.0,0,2570.0,60.0,53.513513513513516,0.02702702702702703,1
6.0,0,1535.0,21.0,32.22222222222223,0.0,0
8.0,3,2852.0,45.0,58.125,0.0,0
16.0,0,3295.0,53.0,17.142857142857142,0.023809523809523808,1
2.0,0,2870.0,66.0,3.333333333333333,0.0,0
16.0,0,3475.0,55.0,20.25,0.025,1
0.0,0,1360.0,38.0,28.181818181818183,0.0,0
5.0,1,2393.0,64.0,6.976744186046512,0.0,0
7.0,0,1015.0,20.0,15.0,0.0,0
0.0,0,325.0,6.0,0.0,0.0,0
0.0,0,3153.0,66.0,0.0,0.0,0
9.0,0,700.0,19.0,2.7272727272727275,0.0,0
10.0,1,2278.0,50.0,42.22222222222222,0.0,0
3.0,0,743.0,12.0,5.526315789473684,0.0,1
19.0,8,10255.0,85.0,0.0,0.0,0
4.0,0,2798.0,63.0,2.4324324324324325,0.0,0
12.0,4,7405.0,102.0,161.15384615384613,0.0,0
22.0,2,14061.875,198.0,44.61538461538461,0.0,0
6.0,0,14061.875,184.0,121.57894736842104,0.0,0
6.0,0,1260.0,22.0,11.86046511627907,0.0,0
0.0,0,3718.0,76.0,0.0,0.0,0
2.0,0,8100.0,104.0,98.8235294117647,0.0,0
0.0,0,338.0,5.0,0.0,0.0,0
28.5,4,14061.875,198.0,6.363636363636364,0.0,0
12.0,2,4820.0,89.0,6.75,0.0,0
18.0,3,4080.0,94.0,31.333333333333336,0.0,0
5.0,3,758.0,16.0,33.07692307692308,0.0,0
10.0,2,6518.0,105.0,22.105263157894736,0.0,0
19.0,2,6453.0,144.0,142.10526315789474,0.0,0
7.0,1,5998.0,97.0,12.142857142857142,0.0,0
0.0,0,4030.0,69.0,0.0,0.0,0
18.0,2,14061.875,198.0,0.0,0.0,0
9.0,0,6423.0,71.0,72.3076923076923,0.0,0
23.0,0,955.0,47.0,14.545454545454547,0.0,1
0.0,0,2278.0,53.0,3.333333333333333,0.0,0
3.0,0,3630.0,66.0,11.25,0.0,0
0.0,0,0.0,0.0,0.0,0.03333333333333333,1
17.0,2,2758.0,72.0,142.8409090909091,0.0,0
9.0,0,5908.0,127.0,129.6774193548387,0.0,0
3.0,1,1443.0,23.0,15.483870967741936,0.0,1
18.0,0,3173.0,60.0,48.94736842105263,0.0,1
3.0,0,248.0,7.0,0.0,0.0,1
17.0,4,9715.0,131.0,133.7837837837838,0.0,0
4.0,0,890.0,22.0,17.560975609756095,0.0,0
13.0,2,4733.0,99.0,13.076923076923077,0.0,0
0.0,0,3633.0,50.0,0.0,0.0,0
10.0,0,6008.0,133.0,131.61290322580643,0.0,0
28.0,4,14061.875,198.0,7.0,0.0,0
17.0,2,1530.0,44.0,31.875,0.0,0
0.0,0,1668.0,19.0,0.0,0.0,0
5.0,1,1360.0,32.0,241.30434782608694,0.0,0
19.0,3,3358.0,76.0,161.15384615384613,0.0,0
15.0,1,4865.0,78.0,15.75,0.0,0
2.0,1,2850.0,24.0,165.39473684210526,0.0,0
0.0,0,0.0,0.0,0.0,0.0,0
6.0,1,1560.0,39.0,216.66666666666666,0.0,0
4.0,1,3050.0,31.0,149.64285714285714,0.0,0
5.0,0,5838.0,93.0,0.0,0.0,0
14.0,3,7103.0,83.0,87.20930232558139,0.0,0
22.0,2,14061.875,198.0,3.75,0.0,0
3.0,0,1955.0,34.0,161.15384615384613,0.0,0
4.0,1,11160.0,154.0,9.0,0.0,0
3.0,0,3410.0,73.0,17.647058823529413,0.0,0
14.0,1,6213.0,133.0,143.2258064516129,0.0,0
0.0,0,1180.0,30.0,20.0,0.0,0
1.0,1,6540.0,94.0,10.90909090909091,0.0,0
0.0,1,0.0,0.0,0.0,0.0,0
6.0,1,1973.0,31.0,5.526315789473684,0.0,0
7.0,0,6638.0,73.0,89.0909090909091,0.0,0
0.0,0,6153.0,59.0,88.96551724137932,0.0,0
10.0,3,7090.0,109.0,21.75,0.0,0
21.0,8,10435.0,93.0,0.8333333333333333,0.0,0
16.0,3,7083.0,84.0,87.80487804878048,0.0,0
9.0,1,2665.0,45.0,157.125,0.0,0
8.0,0,4220.0,79.0,5.25,0.0,0
14.0,2,4755.0,79.0,15.0,0.0,0
0.0,0,3950.0,67.0,0.0,0.0,0
19.0,0,2833.0,60.0,38.18181818181818,0.022727272727272728,1
8.0,0,3715.0,79.0,22.5,0.0,0
0.0,1,4210.0,32.0,394.8387096774194,0.0,0
4.0,0,14061.875,182.0,145.83333333333331,0.0,0
6.0,0,2228.0,56.0,161.15384615384613,0.0,0
17.0,3,5080.0,99.0,15.652173913043478,0.0,0
9.0,1,4705.0,84.0,8.68421052631579,0.0,0
18.0,2,6078.0,108.0,29.285714285714285,0.0,0
0.0,0,2625.0,51.0,0.0,0.0,0
9.0,0,820.0,27.0,1.153846153846154,0.0,0
10.0,0,14061.875,178.0,104.61538461538461,0.0,0
20.0,2,3018.0,76.0,139.66666666666669,0.0,0
5.0,1,3763.0,78.0,6.5625,0.0,0
3.0,0,623.0,5.0,5.0,0.0,0
2.0,1,7803.0,131.0,179.57142857142858,0.0,0
0.0,0,0.0,0.0,0.0,0.0,0
6.0,3,4990.0,50.0,405.48387096774195,0.0,0
7.0,0,1310.0,24.0,37.74193548387097,0.0,0
5.0,1,3350.0,59.0,8.75,0.0,0
0.0,0,263.0,1.0,0.0,0.0,1
0.0,0,530.0,6.0,1.7142857142857142,0.0,0
22.0,2,9498.0,187.0,123.91304347826086,0.0,0
0.0,0,5433.0,81.0,0.0,0.0,0
7.0,0,2048.0,53.0,0.0,0.0,0
0.0,0,323.0,7.0,7.692307692307692,0.0,1
6.0,0,1013.0,15.0,18.571428571428573,0.023809523809523808,1
0.0,0,0.0,0.0,0.0,0.0,0
17.0,1,6043.0,102.0,20.294117647058826,0.0,0
21.0,2,3468.0,77.0,157.125,0.0,0
0.0,0,1003.0,5.0,0.0,0.0,1
8.0,1,4415.0,67.0,6.1764705882352935,0.0,0
7.0,2,6670.0,112.0,174.58333333333334,0.0,0
11.0,0,3235.0,44.0,9.428571428571429,0.0,1
7.0,1,4560.0,79.0,6.1764705882352935,0.0,0
2.0,2,6795.0,90.0,171.42857142857144,0.0,0
6.0,0,8810.0,109.0,129.0,0.0,0
4.0,0,215.0,11.0,0.0,0.0,0
14.0,7,9940.0,86.0,0.0,0.0,0
2.0,0,13583.0,169.0,20.27027027027027,0.0,0
0.0,0,2740.0,47.0,0.0,0.0,0
25.0,3,14061.875,198.0,7.777777777777778,0.0,0
0.0,0,2475.0,13.0,0.0,0.0,0
3.0,0,8028.0,155.0,87.09677419354838,0.0,0
0.0,0,6290.0,90.0,0.0,0.0,0
14.0,3,1880.0,52.0,179.57142857142858,0.0,0
0.0,0,1183.0,31.0,19.5,0.0,0
7.0,1,3400.0,27.0,179.57142857142858,0.0,0
12.0,1,1470.0,35.0,25.2,0.0,0
6.0,0,5323.0,91.0,8.823529411764707,0.0,1
6.0,0,280.0,13.0,0.0,0.0,0
15.0,2,14061.875,178.0,8.571428571428571,0.0,0
6.0,1,4615.0,44.0,405.48387096774195,0.0,0
10.0,0,2338.0,54.0,174.58333333333334,0.0,0
3.0,0,1853.0,46.0,0.0,0.0,0
1.0,0,1487.0,13.0,0.0,0.0,1
0.0,0,10450.0,137.0,0.0,0.0,0
9.0,1,2905.0,51.0,146.57142857142858,0.0,0
0.0,0,1223.0,37.0,0.0,0.0,0
8.0,1,11870.0,159.0,10.0,0.0,0
6.0,1,3585.0,82.0,46.21621621621622,0.0,0
0.0,0,1455.0,23.0,174.58333333333334,0.0,0
5.0,0,4245.0,73.0,6.923076923076923,0.0,0
23.0,2,14061.875,198.0,0.0,0.0,0
0.0,0,0.0,0.0,1.7647058823529411,0.0,1
5.0,0,4008.0,66.0,21.08108108108108,0.0,0
0.0,0,6603.0,111.0,179.57142857142858,0.0,0
0.0,0,7383.0,129.0,165.39473684210526,0.0,0
12.0,1,11655.0,154.0,5.526315789473684,0.0,0
0.0,0,0.0,0.0,9.0,0.0,0
5.0,0,305.0,6.0,5.526315789473684,0.02631578947368421,1
4.0,3,6775.0,115.0,184.8529411764706,0.0,0
0.0,0,1182.0,7.0,0.0,0.0,1
1.0,1,1783.0,31.0,25.945945945945947,0.0,0
19.0,2,5385.0,88.0,27.073170731707318,0.0,0
1.0,1,743.0,9.0,4.285714285714286,0.0,0
19.0,3,2130.0,48.0,52.22222222222222,0.0,0
0.0,0,1210.0,12.0,19.35483870967742,0.0,0
3.0,1,6528.0,75.0,110.83333333333334,0.0,0
0.0,0,5485.0,69.0,135.88235294117646,0.0,0
0.0,0,0.0,0.0,0.0,0.0,1
0.0,0,635.0,9.0,13.846153846153847,0.0,0
5.0,0,8627.0,159.0,112.25806451612902,0.0,0
5.0,0,305.0,6.0,6.0,0.0,1
25.0,3,14061.875,198.0,6.857142857142857,0.0,0
6.0,2,4318.0,92.0,19.166666666666664,0.0,0
14.0,2,3408.0,75.0,12.439024390243901,0.0,0
0.0,0,1360.0,32.0,24.642857142857142,0.0,0
6.0,0,1933.0,54.0,6.585365853658536,0.0,0
7.0,0,1130.0,26.0,38.048780487804876,0.0,0
0.0,0,0.0,0.0,0.0,0.0,1
6.0,1,3100.0,32.0,11.25,0.0,0
9.0,0,1223.0,21.0,25.609756097560975,0.0,0
0.0,0,0.0,0.0,0.0,0.0,0
0.0,0,520.0,4.0,9.473684210526315,0.0,0
0.0,0,6908.0,117.0,169.86486486486487,0.0,0
22.0,3,14061.875,198.0,40.243902439024396,0.0,0
4.0,0,14061.875,172.0,130.64516129032256,0.0,0
0.0,0,1553.0,20.0,1.7647058823529411,0.0,0
0.0,0,4390.0,34.0,400.6451612903226,0.0,0
1.0,0,7508.0,121.0,196.40625,0.0,0
10.0,2,6985.0,100.0,145.7142857142857,0.0,0
5.0,1,4695.0,40.0,405.48387096774195,0.0,0
2.0,0,1783.0,30.0,15.483870967741936,0.0,1
28.0,9,10930.0,100.0,13.421052631578947,0.0,0
0.0,0,653.0,8.0,0.0,0.0,0
7.0,0,1370.0,21.0,12.307692307692307,0.0,0
6.0,2,1613.0,17.0,13.548387096774194,0.06451612903225806,1
18.0,3,14061.875,198.0,136.9230769230769,0.0,0
6.0,2,3825.0,71.0,34.8,0.0,0
0.0,0,5013.0,79.0,0.0,0.0,0
12.0,2,6113.0,102.0,35.294117647058826,0.0,0
11.0,1,2053.0,53.0,46.45161290322581,0.0,0
28.0,0,1260.0,53.0,19.714285714285715,0.0,1
7.0,0,13658.0,163.0,0.0,0.0,0
8.0,2,2738.0,39.0,0.0,0.0,0
17.0,2,4503.0,78.0,10.666666666666668,0.0,0
2.0,1,2905.0,26.0,165.39473684210526,0.0,0
12.0,5,9530.0,77.0,0.0,0.0,0
7.0,0,1113.0,21.0,19.75609756097561,0.0,1
10.0,0,4083.0,60.0,0.0,0.0,0
9.0,1,3530.0,79.0,23.68421052631579,0.0,0
11.0,0,6088.0,135.0,150.96774193548387,0.0,0
3.0,0,6298.0,63.0,60.882352941176464,0.0,0
3.0,0,2475.0,53.0,135.3846153846154,0.0,0
9.0,0,2123.0,48.0,0.0,0.0,0
0.0,0,1263.0,20.0,0.0,0.0,0
28.5,4,14061.875,198.0,50.23255813953489,0.0,0
6.0,0,1963.0,44.0,26.923076923076923,0.0,1
6.0,2,2852.0,39.0,44.516129032258064,0.0,0
3.0,0,4123.0,87.0,2.5714285714285716,0.0,0
4.0,0,2590.0,52.0,138.33333333333331,0.0,0
7.0,1,3550.0,33.0,6.857142857142857,0.0,0
28.5,4,14061.875,198.0,45.75,0.0,0
4.0,0,3898.0,90.0,10.0,0.0,0
11.0,0,5973.0,129.0,89.03225806451613,0.0,0
3.0,2,6850.0,111.0,196.40625,0.0,0
5.0,0,305.0,6.0,5.675675675675676,0.0,0
3.0,1,1487.0,19.0,0.0,0.0,1
8.0,0,3285.0,45.0,20.90909090909091,0.0,1
5.0,1,4335.0,75.0,0.0,0.0,0
10.0,2,4630.0,88.0,0.0,0.0,0
0.0,0,7393.0,122.0,179.57142857142858,0.0,0
8.0,0,2585.0,36.0,0.0,0.027777777777777776,1
0.0,0,750.0,16.0,3.1578947368421053,0.0,0
6.0,1,6538.0,67.0,85.58823529411765,0.0,0
12.0,0,14061.875,182.0,131.47058823529414,0.0,0
0.0,0,830.0,18.0,5.853658536585366,0.0,0
11.0,0,4603.0,71.0,1.6216216216216217,0.0,0
28.5,5,14061.875,198.0,10.285714285714286,0.0,0
0.0,0,923.0,11.0,20.294117647058826,0.0,1
14.0,1,760.0,28.0,15.517241379310345,0.0,0
3.0,0,990.0,19.0,0.0,0.0,0
18.0,0,535.0,35.0,0.0,0.0,1
0.0,0,1245.0,32.0,0.0,0.0,0
1.0,0,905.0,12.0,31.000000000000004,0.0,0
0.0,0,650.0,27.0,5.625,0.0,0
2.0,0,13353.0,157.0,0.0,0.0,0
1.0,0,4065.0,59.0,0.0,0.0,0
7.0,1,4470.0,87.0,7.142857142857142,0.0,0
0.0,0,0.0,0.0,1.7142857142857142,0.0,1
7.0,0,1123.0,14.0,19.736842105263158,0.0,1
0.0,0,6660.0,99.0,15.882352941176471,0.0,0
2.0,0,1065.0,15.0,7.297297297297297,0.0,0
20.0,0,830.0,49.0,17.647058823529413,0.029411764705882353,1
18.0,0,3895.0,57.0,30.0,0.02702702702702703,1
5.0,1,2638.0,61.0,5.526315789473684,0.0,0
4.0,0,2800.0,41.0,30.0,0.029411764705882353,1
7.0,2,4695.0,46.0,405.48387096774195,0.0,0
11.0,2,3200.0,65.0,161.15384615384613,0.0,0
14.0,0,1005.0,25.0,11.25,0.0,0
0.0,0,985.0,15.0,5.294117647058824,0.0,0
14.0,2,5010.0,90.0,13.5,0.0,0
5.0,2,3175.0,29.0,149.64285714285714,0.0,0
14.0,0,3180.0,41.0,5.833333333333333,0.0,1
16.0,2,5878.0,101.0,24.473684210526315,0.0,0
0.0,2,453.0,10.0,29.18918918918919,0.0,0
0.0,0,1095.0,16.0,11.666666666666666,0.0,0
4.0,0,1200.0,30.0,185.76923076923077,0.0,0
6.0,2,2088.0,37.0,30.0,0.0,0
5.0,2,6785.0,103.0,17.36842105263158,0.0,0
9.0,0,2373.0,58.0,190.45454545454547,0.0,0
8.0,2,1792.0,25.0,13.548387096774194,0.06451612903225806,1
5.0,1,2965.0,20.0,6.363636363636364,0.0,0
17.0,0,245.0,36.0,0.0,0.0,1
0.0,0,930.0,28.0,251.42857142857144,0.0,0
0.0,1,93.0,1.0,1.6666666666666665,0.0,0
6.0,0,3355.0,70.0,0.0,0.0,0
4.0,0,918.0,15.0,21.53846153846154,0.0,0
10.0,2,8810.0,121.0,108.75,0.0,0
1.0,0,1230.0,15.0,26.4,0.0,0
7.0,3,643.0,16.0,13.255813953488373,0.0,0
10.0,3,6805.0,98.0,137.04545454545456,0.0,0
0.0,0,1003.0,23.0,13.333333333333332,0.0,0
28.0,4,14061.875,198.0,44.25,0.0,0
15.0,1,9058.0,169.0,133.54838709677418,0.0,0
4.0,0,5728.0,94.0,0.0,0.0,0
9.0,0,8808.0,173.0,144.375,0.0,0
9.0,2,7893.0,135.0,146.1627906976744,0.0,0
11.0,1,4430.0,74.0,7.5,0.0,0
0.0,0,0.0,0.0,0.0,0.0,1
9.0,1,14018.0,172.0,5.526315789473684,0.0,0
8.0,0,4198.0,60.0,0.0,0.0,0
5.0,1,1720.0,41.0,223.84615384615384,0.0,0
7.0,4,7045.0,118.0,165.39473684210526,0.02631578947368421,0
0.0,0,0.0,0.0,0.0,0.0,0
0.0,0,6080.0,74.0,129.70588235294116,0.0,0
6.0,3,2608.0,42.0,54.375,0.0,0
21.0,7,10320.0,87.0,0.0,0.0,0
9.0,0,2048.0,55.0,165.39473684210526,0.0,0
0.0,0,1363.0,28.0,5.294117647058824,0.029411764705882353,1
3.0,0,940.0,15.0,20.357142857142858,0.0,0
8.0,1,6690.0,86.0,127.10526315789473,0.0,0
6.0,1,2895.0,59.0,167.83783783783784,0.0,0
12.0,0,2353.0,59.0,4.5,0.025,0
7.0,1,4665.0,75.0,15.833333333333334,0.0,0
6.0,1,14061.875,173.0,11.666666666666666,0.0,0
7.0,0,1165.0,29.0,18.26086956521739,0.0,0
9.0,0,13963.0,170.0,7.105263157894736,0.0,0
0.0,0,1435.0,16.0,25.161290322580648,0.0,0
0.0,0,3538.0,74.0,0.0,0.0,0
9.0,3,7170.0,105.0,23.846153846153843,0.0,0
0.0,0,6493.0,110.0,184.8529411764706,0.0,0
13.0,0,3215.0,45.0,6.363636363636364,0.030303030303030304,1
12.0,0,4378.0,74.0,8.780487804878048,0.0,0
6.0,2,4810.0,87.0,13.333333333333332,0.0,0
28.0,3,14061.875,198.0,45.42857142857143,0.0,0
20.0,2,6303.0,112.0,32.19512195121951,0.0,0
10.0,1,4243.0,62.0,6.1764705882352935,0.0,0
0.0,0,750.0,20.0,270.0,0.0,0
10.0,0,2453.0,60.0,169.86486486486487,0.0,0
5.0,2,598.0,14.0,13.571428571428571,0.0,0
0.0,0,295.0,4.0,12.0,0.02857142857142857,1
5.0,0,1910.0,47.0,34.285714285714285,0.0,0
0.0,0,1345.0,22.0,179.57142857142858,0.0,0
0.0,0,1683.0,47.0,0.0,0.0,0
11.0,0,2158.0,56.0,161.15384615384613,0.0,0
2.0,0,2115.0,36.0,165.39473684210526,0.0,0
22.0,9,10515.0,95.0,8.25,0.025,0
24.0,9,10560.0,91.0,6.0,0.0,0
0.0,0,1760.0,29.0,165.39473684210526,0.0,0
5.0,0,13593.0,161.0,0.0,0.0,0
6.0,0,1338.0,18.0,13.783783783783784,0.02702702702702703,1
12.0,3,3078.0,49.0,54.193548387096776,0.0,0
11.0,0,585.0,19.0,0.0,0.0,0
5.0,1,2800.0,23.0,157.125,0.0,0
5.0,1,6975.0,98.0,20.90909090909091,0.0,0
0.0,1,6275.0,82.0,145.3846153846154,0.0,0
19.0,1,14061.875,198.0,0.0,0.0,0
16.0,4,5420.0,99.0,22.5,0.0,0
5.0,1,2438.0,54.0,6.1764705882352935,0.0,0
9.0,1,4695.0,91.0,9.512195121951219,0.0,0
13.0,0,2493.0,48.0,27.352941176470587,0.029411764705882353,1
4.0,0,1453.0,33.0,0.0,0.0,0
6.0,0,13693.0,167.0,0.0,0.0,0
3.0,0,7508.0,127.0,169.86486486486487,0.0,0
6.0,0,4180.0,70.0,0.0,0.0,0
10.0,2,3380.0,63.0,163.33333333333334,0.0,0
2.0,0,13513.0,159.0,0.0,0.0,0
1.0,0,7263.0,124.0,169.86486486486487,0.0,0
8.0,3,7145.0,124.0,169.86486486486487,0.0,0
8.0,1,2405.0,37.0,56.84210526315789,0.0,0
18.0,2,6392.0,147.0,126.81818181818183,0.0,0
5.0,0,8750.0,112.0,120.0,0.0,0
4.0,0,1425.0,20.0,48.46153846153846,0.0,0
9.0,0,4775.0,76.0,18.64864864864865,0.0,0
9.0,0,1730.0,26.0,52.5,0.0,0
11.0,4,2978.0,43.0,52.25806451612903,0.0,0
0.0,0,1505.0,25.0,31.666666666666668,0.0,0
25.0,0,1145.0,48.0,22.727272727272727,0.030303030303030304,1
0.0,0,3970.0,28.0,340.6451612903226,0.0,0
